sweep_id,dataset,model,model_hidden_layers,loss,id,validation_accuracy,parameter_1_name,parameter_1_value,parameter_2_name,parameter_2_value,test_accuracy
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,20,0.9010175466537476,loss_alpha,-0.05655422467874638,estimator_reg_coef_value,1.112449841826522,0.8880665898323059
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,21,0.9010175466537476,loss_alpha,-0.20127357488677933,estimator_reg_coef_value,2.062538076903028,0.8769657611846924
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,22,0.9010175466537476,loss_alpha,-0.023075444853821403,estimator_reg_coef_value,1.5928445923922836,0.8908418416976929
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,23,0.9010175466537476,loss_alpha,-0.015138016490982786,estimator_reg_coef_value,2.187496058660923,0.8945420980453491
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,24,0.9010175466537476,loss_alpha,-0.02030545366754133,estimator_reg_coef_value,1.7575316446420557,0.8871415257453918
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,25,0.9000924825668335,loss_alpha,-0.19336955428234048,estimator_reg_coef_value,0.7018996280492763,0.8797409534454346
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,26,0.9000924825668335,loss_alpha,-0.07007649922558112,estimator_reg_coef_value,1.6606844356136925,0.8963922262191772
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,27,0.9000924825668335,loss_alpha,-0.02627658493752405,estimator_reg_coef_value,1.3673910528288868,0.8862164616584778
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,28,0.9000924825668335,loss_alpha,-0.09541245509206432,estimator_reg_coef_value,1.742686953332575,0.8815911412239075
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,29,0.9000924825668335,loss_alpha,-0.013814778163523722,estimator_reg_coef_value,1.3620313509825277,0.8917669057846069
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,30,0.8991674184799194,loss_alpha,-0.06823895758643073,estimator_reg_coef_value,1.7122187167952925,0.8917669057846069
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,31,0.8991674184799194,loss_alpha,-0.015677491950984446,estimator_reg_coef_value,0.1575130649453371,0.8936170339584351
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,32,0.8991674184799194,loss_alpha,-0.0437060717570229,estimator_reg_coef_value,1.323655276657648,0.8871415257453918
